student_id,track_name,date_enrolled,date_completed,days_for_completion,track_completed,student_track_id,completion_bucket
286412,"Business Analyst",2022-08-16,NULL,NULL,0,1306,NULL
286408,"Data Analyst",2022-08-16,NULL,NULL,0,1307,NULL
286407,"Data Analyst",2022-08-16,NULL,NULL,0,1308,NULL
286402,"Data Scientist",2022-08-16,NULL,NULL,0,1309,NULL
286402,"Data Analyst",2022-08-16,NULL,NULL,0,1310,NULL
286402,"Business Analyst",2022-08-16,NULL,NULL,0,1311,NULL
286398,"Data Scientist",2022-08-16,NULL,NULL,0,1312,NULL
286398,"Data Analyst",2022-08-17,NULL,NULL,0,1313,NULL
286395,"Data Scientist",2022-08-16,NULL,NULL,0,1314,NULL
286395,"Data Analyst",2022-08-16,NULL,NULL,0,1315,NULL
286395,"Business Analyst",2022-08-16,NULL,NULL,0,1316,NULL
286378,"Data Scientist",2022-08-16,NULL,NULL,0,1317,NULL
286372,"Data Analyst",2022-08-16,NULL,NULL,0,1318,NULL
286370,"Business Analyst",2022-08-16,NULL,NULL,0,1319,NULL
286366,"Data Analyst",2022-08-26,NULL,NULL,0,1320,NULL
286360,"Data Scientist",2022-08-16,NULL,NULL,0,1321,NULL
286360,"Data Analyst",2022-08-16,NULL,NULL,0,1322,NULL
286360,"Business Analyst",2022-08-16,NULL,NULL,0,1323,NULL
286358,"Data Analyst",2022-08-16,NULL,NULL,0,1324,NULL
286349,"Data Analyst",2022-08-16,NULL,NULL,0,1325,NULL
286337,"Data Analyst",2022-08-16,NULL,NULL,0,1326,NULL
286333,"Business Analyst",2022-08-16,NULL,NULL,0,1327,NULL
286328,"Data Analyst",2022-08-16,NULL,NULL,0,1328,NULL
286324,"Data Scientist",2022-08-17,NULL,NULL,0,1329,NULL
286321,"Data Scientist",2022-08-16,NULL,NULL,0,1330,NULL
286317,"Data Analyst",2022-08-16,NULL,NULL,0,1331,NULL
286299,"Data Scientist",2022-08-16,NULL,NULL,0,1332,NULL
286299,"Data Analyst",2022-08-20,NULL,NULL,0,1333,NULL
286297,"Data Analyst",2022-08-18,NULL,NULL,0,1334,NULL
286278,"Data Analyst",2022-08-16,NULL,NULL,0,1335,NULL
286271,"Data Scientist",2022-08-18,NULL,NULL,0,1336,NULL
286271,"Data Analyst",2022-08-16,NULL,NULL,0,1337,NULL
286271,"Business Analyst",2022-08-18,NULL,NULL,0,1338,NULL
286269,"Data Scientist",2022-08-16,NULL,NULL,0,1339,NULL
286267,"Data Analyst",2022-08-16,NULL,NULL,0,1340,NULL
286259,"Data Scientist",2022-08-16,NULL,NULL,0,1341,NULL
286250,"Data Scientist",2022-08-16,NULL,NULL,0,1342,NULL
286249,"Data Scientist",2022-08-16,NULL,NULL,0,1343,NULL
286241,"Data Scientist",2022-08-16,NULL,NULL,0,1344,NULL
286239,"Data Analyst",2022-08-16,NULL,NULL,0,1345,NULL
286228,"Data Analyst",2022-08-16,NULL,NULL,0,1346,NULL
286218,"Data Analyst",2022-08-29,NULL,NULL,0,1347,NULL
286203,"Data Scientist",2022-08-18,NULL,NULL,0,1348,NULL
286203,"Data Analyst",2022-08-18,NULL,NULL,0,1349,NULL
286203,"Business Analyst",2022-08-18,NULL,NULL,0,1350,NULL
286190,"Data Scientist",2022-08-15,NULL,NULL,0,1351,NULL
286188,"Data Analyst",2022-08-16,NULL,NULL,0,1352,NULL
286183,"Data Analyst",2022-08-15,NULL,NULL,0,1353,NULL
286173,"Data Analyst",2022-09-01,NULL,NULL,0,1354,NULL
286157,"Data Analyst",2022-08-15,NULL,NULL,0,1355,NULL
286146,"Data Scientist",2022-08-16,NULL,NULL,0,1356,NULL
286125,"Data Analyst",2022-08-15,NULL,NULL,0,1357,NULL
286122,"Data Analyst",2022-08-15,NULL,NULL,0,1358,NULL
286119,"Data Scientist",2022-08-15,NULL,NULL,0,1359,NULL
286113,"Data Analyst",2022-08-15,NULL,NULL,0,1360,NULL
286110,"Data Analyst",2022-08-15,NULL,NULL,0,1361,NULL
286102,"Data Scientist",2022-08-16,NULL,NULL,0,1362,NULL
286098,"Data Analyst",2022-08-15,NULL,NULL,0,1363,NULL
286098,"Business Analyst",2022-08-15,NULL,NULL,0,1364,NULL
286087,"Data Scientist",2022-08-15,NULL,NULL,0,1365,NULL
286078,"Data Analyst",2022-08-17,NULL,NULL,0,1366,NULL
286072,"Data Scientist",2022-08-17,NULL,NULL,0,1367,NULL
286072,"Business Analyst",2022-08-17,NULL,NULL,0,1368,NULL
286067,"Data Scientist",2022-08-15,NULL,NULL,0,1369,NULL
286060,"Data Scientist",2022-08-15,NULL,NULL,0,1370,NULL
286048,"Data Scientist",2022-08-15,NULL,NULL,0,1371,NULL
286047,"Data Scientist",2022-08-15,NULL,NULL,0,1372,NULL
286022,"Data Scientist",2022-08-16,2022-08-17,1,1,1373,"1 - 7 days"
286022,"Data Analyst",2022-08-17,2022-08-17,0,1,1374,"Same day"
286017,"Data Analyst",2022-08-15,NULL,NULL,0,1375,NULL
286006,"Data Analyst",2022-08-15,NULL,NULL,0,1376,NULL
286006,"Business Analyst",2022-08-18,NULL,NULL,0,1377,NULL
286003,"Data Analyst",2022-08-15,NULL,NULL,0,1378,NULL
286002,"Data Scientist",2022-08-15,NULL,NULL,0,1379,NULL
286002,"Data Analyst",2022-08-15,NULL,NULL,0,1380,NULL
286002,"Business Analyst",2022-08-15,NULL,NULL,0,1381,NULL
285995,"Data Analyst",2022-08-15,NULL,NULL,0,1382,NULL
285988,"Data Analyst",2022-08-16,NULL,NULL,0,1383,NULL
285974,"Data Analyst",2022-08-15,NULL,NULL,0,1384,NULL
285973,"Data Scientist",2022-08-15,NULL,NULL,0,1385,NULL
285973,"Data Analyst",2022-08-15,NULL,NULL,0,1386,NULL
285963,"Data Analyst",2022-08-15,2022-08-18,3,1,1387,"1 - 7 days"
285943,"Data Scientist",2022-08-15,NULL,NULL,0,1388,NULL
285943,"Data Analyst",2022-08-15,NULL,NULL,0,1389,NULL
285943,"Business Analyst",2022-08-15,NULL,NULL,0,1390,NULL
285942,"Data Analyst",2022-08-18,NULL,NULL,0,1391,NULL
285930,"Data Analyst",2022-08-15,NULL,NULL,0,1392,NULL
285927,"Data Analyst",2022-08-15,NULL,NULL,0,1393,NULL
285925,"Data Analyst",2022-08-15,NULL,NULL,0,1394,NULL
285922,"Data Scientist",2022-08-17,NULL,NULL,0,1395,NULL
285914,"Data Analyst",2022-08-15,NULL,NULL,0,1396,NULL
285910,"Data Scientist",2022-08-15,NULL,NULL,0,1397,NULL
285910,"Data Analyst",2022-08-15,NULL,NULL,0,1398,NULL
285910,"Business Analyst",2022-08-15,NULL,NULL,0,1399,NULL
285901,"Data Analyst",2022-08-18,NULL,NULL,0,1400,NULL
285900,"Data Analyst",2022-08-15,NULL,NULL,0,1401,NULL
285899,"Data Analyst",2022-08-15,NULL,NULL,0,1402,NULL
285899,"Business Analyst",2022-08-17,NULL,NULL,0,1403,NULL
285888,"Data Scientist",2022-08-16,NULL,NULL,0,1404,NULL
285864,"Data Scientist",2022-08-16,NULL,NULL,0,1405,NULL
285848,"Data Analyst",2022-08-15,NULL,NULL,0,1406,NULL
285846,"Data Analyst",2022-08-15,NULL,NULL,0,1407,NULL
285833,"Data Analyst",2022-08-21,NULL,NULL,0,1408,NULL
285825,"Data Analyst",2022-08-16,NULL,NULL,0,1409,NULL
285823,"Business Analyst",2022-08-15,NULL,NULL,0,1410,NULL
285816,"Data Analyst",2022-08-15,NULL,NULL,0,1411,NULL
285812,"Data Analyst",2022-08-16,NULL,NULL,0,1412,NULL
285799,"Data Analyst",2022-08-18,NULL,NULL,0,1413,NULL
285789,"Data Analyst",2022-08-15,NULL,NULL,0,1414,NULL
285781,"Data Scientist",2022-08-15,NULL,NULL,0,1415,NULL
285774,"Data Scientist",2022-08-15,NULL,NULL,0,1416,NULL
285760,"Business Analyst",2022-08-15,2022-11-19,96,1,1417,"91 - 365 days"
285750,"Data Analyst",2022-08-15,NULL,NULL,0,1418,NULL
285741,"Data Analyst",2022-08-16,NULL,NULL,0,1419,NULL
285737,"Data Analyst",2022-08-15,NULL,NULL,0,1420,NULL
285731,"Data Scientist",2022-08-16,NULL,NULL,0,1421,NULL
285731,"Data Analyst",2022-08-16,NULL,NULL,0,1422,NULL
285731,"Business Analyst",2022-08-16,NULL,NULL,0,1423,NULL
285730,"Business Analyst",2022-08-15,2022-08-17,2,1,1424,"1 - 7 days"
285719,"Data Analyst",2022-08-15,NULL,NULL,0,1425,NULL
285711,"Data Scientist",2022-08-16,NULL,NULL,0,1426,NULL
285711,"Data Analyst",2022-08-16,NULL,NULL,0,1427,NULL
285711,"Business Analyst",2022-08-16,NULL,NULL,0,1428,NULL
285708,"Data Scientist",2022-08-15,NULL,NULL,0,1429,NULL
285708,"Data Analyst",2022-08-15,NULL,NULL,0,1430,NULL
285708,"Business Analyst",2022-08-15,NULL,NULL,0,1431,NULL
285704,"Data Analyst",2022-08-21,NULL,NULL,0,1432,NULL
285691,"Data Scientist",2022-08-16,NULL,NULL,0,1433,NULL
285687,"Data Analyst",2022-08-15,NULL,NULL,0,1434,NULL
285677,"Data Analyst",2022-08-15,NULL,NULL,0,1435,NULL
285670,"Data Analyst",2022-08-20,NULL,NULL,0,1436,NULL
285658,"Data Analyst",2022-08-15,NULL,NULL,0,1437,NULL
285645,"Business Analyst",2022-08-15,NULL,NULL,0,1438,NULL
285644,"Data Analyst",2022-08-15,NULL,NULL,0,1439,NULL
285640,"Data Analyst",2022-08-17,NULL,NULL,0,1440,NULL
285639,"Data Scientist",2022-08-18,NULL,NULL,0,1441,NULL
285635,"Data Analyst",2022-08-17,NULL,NULL,0,1442,NULL
285633,"Data Scientist",2022-08-15,2022-08-17,2,1,1443,"1 - 7 days"
285630,"Data Analyst",2022-08-16,NULL,NULL,0,1444,NULL
285630,"Business Analyst",2022-08-16,NULL,NULL,0,1445,NULL
285616,"Data Scientist",2022-08-31,NULL,NULL,0,1446,NULL
285607,"Data Analyst",2022-08-15,NULL,NULL,0,1447,NULL
285604,"Data Analyst",2022-08-15,NULL,NULL,0,1448,NULL
285602,"Data Analyst",2022-08-15,NULL,NULL,0,1449,NULL
285598,"Data Analyst",2022-08-15,NULL,NULL,0,1450,NULL
285597,"Data Analyst",2022-08-23,NULL,NULL,0,1451,NULL
285592,"Business Analyst",2022-08-15,NULL,NULL,0,1452,NULL
285590,"Data Analyst",2022-08-15,NULL,NULL,0,1453,NULL
285581,"Data Scientist",2022-08-21,NULL,NULL,0,1454,NULL
285580,"Data Analyst",2022-08-15,NULL,NULL,0,1455,NULL
285575,"Data Analyst",2022-08-15,NULL,NULL,0,1456,NULL
285574,"Data Analyst",2022-08-15,NULL,NULL,0,1457,NULL
285556,"Data Scientist",2022-08-15,NULL,NULL,0,1458,NULL
285556,"Data Analyst",2022-08-15,NULL,NULL,0,1459,NULL
285556,"Business Analyst",2022-08-15,NULL,NULL,0,1460,NULL
285537,"Data Scientist",2022-08-15,NULL,NULL,0,1461,NULL
285537,"Data Analyst",2022-08-15,NULL,NULL,0,1462,NULL
285533,"Data Scientist",2022-08-15,NULL,NULL,0,1463,NULL
285532,"Data Analyst",2022-08-17,NULL,NULL,0,1464,NULL
285525,"Data Analyst",2022-08-15,NULL,NULL,0,1465,NULL
285521,"Data Analyst",2022-08-18,NULL,NULL,0,1466,NULL
285518,"Data Analyst",2022-08-15,NULL,NULL,0,1467,NULL
285515,"Data Analyst",2022-08-15,NULL,NULL,0,1468,NULL
285510,"Data Analyst",2022-08-15,NULL,NULL,0,1469,NULL
285510,"Business Analyst",2022-08-15,NULL,NULL,0,1470,NULL
285509,"Data Analyst",2022-08-15,NULL,NULL,0,1471,NULL
285504,"Data Scientist",2022-09-26,NULL,NULL,0,1472,NULL
285504,"Data Analyst",2022-08-16,NULL,NULL,0,1473,NULL
285504,"Business Analyst",2022-09-26,NULL,NULL,0,1474,NULL
285501,"Data Analyst",2022-08-16,NULL,NULL,0,1475,NULL
285498,"Data Scientist",2022-08-15,NULL,NULL,0,1476,NULL
285497,"Data Scientist",2022-08-17,NULL,NULL,0,1477,NULL
285494,"Data Analyst",2022-08-15,NULL,NULL,0,1478,NULL
285493,"Business Analyst",2022-08-15,NULL,NULL,0,1479,NULL
285462,"Data Analyst",2022-08-14,NULL,NULL,0,1480,NULL
285458,"Data Analyst",2022-08-14,NULL,NULL,0,1481,NULL
285455,"Data Analyst",2022-08-14,NULL,NULL,0,1482,NULL
285454,"Data Scientist",2022-08-14,NULL,NULL,0,1483,NULL
285447,"Business Analyst",2022-08-14,NULL,NULL,0,1484,NULL
285444,"Data Scientist",2022-08-19,NULL,NULL,0,1485,NULL
285439,"Data Scientist",2022-08-15,NULL,NULL,0,1486,NULL
285424,"Data Scientist",2022-08-14,NULL,NULL,0,1487,NULL
285419,"Data Scientist",2022-08-17,NULL,NULL,0,1488,NULL
285411,"Data Analyst",2022-08-15,2022-09-30,46,1,1489,"31 - 60 days"
285411,"Business Analyst",2022-08-14,NULL,NULL,0,1490,NULL
285408,"Business Analyst",2022-08-16,NULL,NULL,0,1491,NULL
285407,"Data Analyst",2022-08-14,NULL,NULL,0,1492,NULL
285406,"Data Analyst",2022-08-26,2022-10-07,42,1,1493,"31 - 60 days"
285401,"Data Analyst",2022-08-14,NULL,NULL,0,1494,NULL
285398,"Data Scientist",2022-08-14,NULL,NULL,0,1495,NULL
285388,"Business Analyst",2022-09-18,NULL,NULL,0,1496,NULL
285385,"Business Analyst",2022-08-14,NULL,NULL,0,1497,NULL
285381,"Data Scientist",2022-08-22,NULL,NULL,0,1498,NULL
285369,"Data Analyst",2022-08-14,NULL,NULL,0,1499,NULL
285355,"Data Scientist",2022-08-14,NULL,NULL,0,1500,NULL
285352,"Data Scientist",2022-10-16,NULL,NULL,0,1501,NULL
285344,"Data Analyst",2022-08-14,NULL,NULL,0,1502,NULL
285315,"Data Analyst",2022-08-13,NULL,NULL,0,1503,NULL
285306,"Data Analyst",2022-08-21,NULL,NULL,0,1504,NULL
285304,"Data Analyst",2022-08-13,NULL,NULL,0,1505,NULL
285293,"Data Analyst",2022-08-13,NULL,NULL,0,1506,NULL
285284,"Data Analyst",2022-08-22,NULL,NULL,0,1507,NULL
285280,"Data Analyst",2022-08-13,NULL,NULL,0,1508,NULL
285276,"Data Analyst",2022-08-13,NULL,NULL,0,1509,NULL
285274,"Data Scientist",2022-08-13,NULL,NULL,0,1510,NULL
285265,"Data Scientist",2022-08-13,NULL,NULL,0,1511,NULL
285261,"Data Scientist",2022-08-17,NULL,NULL,0,1512,NULL
285258,"Data Analyst",2022-08-13,NULL,NULL,0,1513,NULL
285252,"Data Analyst",2022-08-13,NULL,NULL,0,1514,NULL
285250,"Data Analyst",2022-08-13,NULL,NULL,0,1515,NULL
285247,"Data Analyst",2022-08-13,NULL,NULL,0,1516,NULL
285246,"Data Analyst",2022-08-13,NULL,NULL,0,1517,NULL
285240,"Data Scientist",2022-08-13,NULL,NULL,0,1518,NULL
285238,"Data Scientist",2022-08-13,NULL,NULL,0,1519,NULL
285234,"Data Scientist",2022-08-13,NULL,NULL,0,1520,NULL
285222,"Business Analyst",2022-08-13,NULL,NULL,0,1521,NULL
285220,"Data Analyst",2022-08-13,NULL,NULL,0,1522,NULL
285209,"Data Scientist",2022-08-13,NULL,NULL,0,1523,NULL
285195,"Business Analyst",2022-08-13,NULL,NULL,0,1524,NULL
285187,"Data Scientist",2022-08-13,NULL,NULL,0,1525,NULL
285187,"Data Analyst",2022-08-13,NULL,NULL,0,1526,NULL
285184,"Data Scientist",2022-08-13,NULL,NULL,0,1527,NULL
285181,"Data Scientist",2022-08-13,NULL,NULL,0,1528,NULL
285173,"Data Scientist",2022-08-12,NULL,NULL,0,1529,NULL
285169,"Data Scientist",2022-08-12,NULL,NULL,0,1530,NULL
285168,"Data Analyst",2022-08-12,NULL,NULL,0,1531,NULL
285158,"Data Analyst",2022-08-12,NULL,NULL,0,1532,NULL
285154,"Data Scientist",2022-08-12,NULL,NULL,0,1533,NULL
285151,"Data Scientist",2022-08-12,NULL,NULL,0,1534,NULL
285140,"Data Scientist",2022-08-12,NULL,NULL,0,1535,NULL
285137,"Data Analyst",2022-08-12,NULL,NULL,0,1536,NULL
285136,"Data Analyst",2022-08-13,NULL,NULL,0,1537,NULL
285131,"Data Scientist",2022-08-12,NULL,NULL,0,1538,NULL
285125,"Data Analyst",2022-08-12,NULL,NULL,0,1539,NULL
285122,"Data Analyst",2022-08-12,NULL,NULL,0,1540,NULL
285118,"Data Scientist",2022-08-12,NULL,NULL,0,1541,NULL
285118,"Data Analyst",2022-08-12,NULL,NULL,0,1542,NULL
285116,"Data Analyst",2022-08-12,NULL,NULL,0,1543,NULL
285112,"Data Analyst",2022-08-12,NULL,NULL,0,1544,NULL
285109,"Data Scientist",2022-08-12,NULL,NULL,0,1545,NULL
285108,"Data Scientist",2022-08-16,NULL,NULL,0,1546,NULL
285108,"Data Analyst",2022-08-16,NULL,NULL,0,1547,NULL
285108,"Business Analyst",2022-08-16,NULL,NULL,0,1548,NULL
285103,"Data Analyst",2022-08-12,NULL,NULL,0,1549,NULL
285102,"Data Scientist",2022-08-12,NULL,NULL,0,1550,NULL
285102,"Data Analyst",2022-08-12,NULL,NULL,0,1551,NULL
285093,"Data Scientist",2022-08-12,NULL,NULL,0,1552,NULL
285092,"Data Analyst",2022-08-12,NULL,NULL,0,1553,NULL
285073,"Data Analyst",2022-08-12,NULL,NULL,0,1554,NULL
285071,"Business Analyst",2022-08-12,NULL,NULL,0,1555,NULL
285070,"Data Analyst",2022-08-12,NULL,NULL,0,1556,NULL
285053,"Data Scientist",2022-08-12,NULL,NULL,0,1557,NULL
285046,"Data Analyst",2022-08-13,NULL,NULL,0,1558,NULL
285037,"Business Analyst",2022-08-12,NULL,NULL,0,1559,NULL
285036,"Data Scientist",2022-08-12,NULL,NULL,0,1560,NULL
285014,"Data Analyst",2022-08-12,NULL,NULL,0,1561,NULL
285011,"Data Analyst",2022-08-11,NULL,NULL,0,1562,NULL
285003,"Data Scientist",2022-08-11,NULL,NULL,0,1563,NULL
285002,"Data Analyst",2022-08-11,NULL,NULL,0,1564,NULL
284997,"Data Scientist",2022-08-13,NULL,NULL,0,1565,NULL
284990,"Data Scientist",2022-08-15,NULL,NULL,0,1566,NULL
284990,"Business Analyst",2022-08-15,NULL,NULL,0,1567,NULL
284989,"Data Scientist",2022-08-11,NULL,NULL,0,1568,NULL
284985,"Data Scientist",2022-08-11,NULL,NULL,0,1569,NULL
284977,"Data Analyst",2022-08-11,NULL,NULL,0,1570,NULL
284964,"Data Analyst",2022-08-11,NULL,NULL,0,1571,NULL
284959,"Data Analyst",2022-08-11,NULL,NULL,0,1572,NULL
284958,"Data Scientist",2022-08-12,NULL,NULL,0,1573,NULL
284958,"Data Analyst",2022-08-12,NULL,NULL,0,1574,NULL
284955,"Data Scientist",2022-08-12,NULL,NULL,0,1575,NULL
284955,"Business Analyst",2022-08-11,NULL,NULL,0,1576,NULL
284954,"Data Analyst",2022-08-11,NULL,NULL,0,1577,NULL
284947,"Data Scientist",2022-08-11,NULL,NULL,0,1578,NULL
284923,"Data Scientist",2022-08-16,NULL,NULL,0,1579,NULL
284923,"Data Analyst",2022-08-16,2022-11-21,97,1,1580,"91 - 365 days"
284921,"Data Scientist",2022-08-11,NULL,NULL,0,1581,NULL
284921,"Data Analyst",2022-08-11,NULL,NULL,0,1582,NULL
284909,"Data Scientist",2022-08-11,NULL,NULL,0,1583,NULL
284907,"Data Analyst",2022-08-11,NULL,NULL,0,1584,NULL
284902,"Data Scientist",2022-08-11,NULL,NULL,0,1585,NULL
284897,"Data Scientist",2022-08-11,NULL,NULL,0,1586,NULL
284885,"Data Analyst",2022-08-11,NULL,NULL,0,1587,NULL
284885,"Business Analyst",2022-08-27,NULL,NULL,0,1588,NULL
284884,"Data Scientist",2022-08-11,NULL,NULL,0,1589,NULL
284884,"Data Analyst",2022-08-11,NULL,NULL,0,1590,NULL
284884,"Business Analyst",2022-08-11,NULL,NULL,0,1591,NULL
284873,"Data Analyst",2022-08-11,NULL,NULL,0,1592,NULL
284872,"Data Analyst",2022-08-11,NULL,NULL,0,1593,NULL
284869,"Data Analyst",2022-08-11,NULL,NULL,0,1594,NULL
284867,"Data Scientist",2022-08-12,NULL,NULL,0,1595,NULL
284866,"Data Analyst",2022-08-11,NULL,NULL,0,1596,NULL
284865,"Data Analyst",2022-08-11,NULL,NULL,0,1597,NULL
284862,"Data Analyst",2022-08-11,NULL,NULL,0,1598,NULL
284858,"Data Analyst",2022-08-11,NULL,NULL,0,1599,NULL
284854,"Data Scientist",2022-08-11,NULL,NULL,0,1600,NULL
284854,"Data Analyst",2022-08-11,NULL,NULL,0,1601,NULL
284848,"Data Analyst",2022-08-11,NULL,NULL,0,1602,NULL
284835,"Data Analyst",2022-08-12,NULL,NULL,0,1603,NULL
284828,"Data Analyst",2022-08-11,NULL,NULL,0,1604,NULL
284826,"Data Analyst",2022-08-11,NULL,NULL,0,1605,NULL
284824,"Data Analyst",2022-08-11,NULL,NULL,0,1606,NULL
284810,"Data Analyst",2022-08-11,NULL,NULL,0,1607,NULL
284797,"Data Analyst",2022-08-11,NULL,NULL,0,1608,NULL
284792,"Data Analyst",2022-08-15,NULL,NULL,0,1609,NULL
284790,"Data Analyst",2022-08-11,NULL,NULL,0,1610,NULL
284789,"Data Scientist",2022-08-11,NULL,NULL,0,1611,NULL
284782,"Data Scientist",2022-08-10,NULL,NULL,0,1612,NULL
284777,"Data Analyst",2022-08-10,NULL,NULL,0,1613,NULL
284771,"Data Scientist",2022-08-10,NULL,NULL,0,1614,NULL
284761,"Data Analyst",2022-08-10,NULL,NULL,0,1615,NULL
284757,"Data Analyst",2022-08-10,NULL,NULL,0,1616,NULL
284755,"Data Scientist",2022-08-10,NULL,NULL,0,1617,NULL
284754,"Data Scientist",2022-08-17,NULL,NULL,0,1618,NULL
284748,"Data Scientist",2022-08-17,NULL,NULL,0,1619,NULL
284743,"Data Analyst",2022-08-24,NULL,NULL,0,1620,NULL
284739,"Data Scientist",2022-08-10,NULL,NULL,0,1621,NULL
284726,"Data Analyst",2022-08-10,NULL,NULL,0,1622,NULL
284707,"Data Analyst",2022-08-10,NULL,NULL,0,1623,NULL
284700,"Data Analyst",2022-08-10,NULL,NULL,0,1624,NULL
284699,"Data Analyst",2022-08-10,NULL,NULL,0,1625,NULL
284688,"Data Analyst",2022-08-10,NULL,NULL,0,1626,NULL
284685,"Business Analyst",2022-08-10,NULL,NULL,0,1627,NULL
284682,"Data Scientist",2022-08-10,NULL,NULL,0,1628,NULL
284675,"Data Analyst",2022-08-10,NULL,NULL,0,1629,NULL
284661,"Business Analyst",2022-08-10,NULL,NULL,0,1630,NULL
284655,"Data Analyst",2022-08-10,NULL,NULL,0,1631,NULL
284654,"Business Analyst",2022-08-10,NULL,NULL,0,1632,NULL
284653,"Data Scientist",2022-08-10,NULL,NULL,0,1633,NULL
284653,"Data Analyst",2022-08-10,NULL,NULL,0,1634,NULL
284637,"Data Scientist",2022-08-16,NULL,NULL,0,1635,NULL
284632,"Data Analyst",2022-08-11,NULL,NULL,0,1636,NULL
284624,"Business Analyst",2022-08-09,NULL,NULL,0,1637,NULL
284600,"Data Analyst",2022-08-09,NULL,NULL,0,1638,NULL
284599,"Data Analyst",2022-08-09,NULL,NULL,0,1639,NULL
284592,"Data Scientist",2022-08-09,NULL,NULL,0,1640,NULL
284588,"Data Scientist",2022-08-09,NULL,NULL,0,1641,NULL
284584,"Data Analyst",2022-08-12,NULL,NULL,0,1642,NULL
284578,"Data Analyst",2022-08-09,NULL,NULL,0,1643,NULL
284574,"Data Analyst",2022-08-10,NULL,NULL,0,1644,NULL
284569,"Data Analyst",2022-08-09,NULL,NULL,0,1645,NULL
284566,"Data Analyst",2022-08-09,NULL,NULL,0,1646,NULL
284564,"Data Scientist",2022-08-09,NULL,NULL,0,1647,NULL
284561,"Data Analyst",2022-08-11,NULL,NULL,0,1648,NULL
284552,"Data Analyst",2022-08-09,NULL,NULL,0,1649,NULL
284538,"Data Analyst",2022-08-09,NULL,NULL,0,1650,NULL
284532,"Data Analyst",2022-08-09,NULL,NULL,0,1651,NULL
284531,"Data Scientist",2022-08-13,NULL,NULL,0,1652,NULL
284530,"Business Analyst",2022-08-22,NULL,NULL,0,1653,NULL
284528,"Business Analyst",2022-08-09,NULL,NULL,0,1654,NULL
284520,"Data Scientist",2022-08-09,NULL,NULL,0,1655,NULL
284516,"Data Scientist",2022-08-09,NULL,NULL,0,1656,NULL
284513,"Data Analyst",2022-08-09,NULL,NULL,0,1657,NULL
284512,"Data Analyst",2022-08-09,NULL,NULL,0,1658,NULL
284510,"Data Analyst",2022-08-09,NULL,NULL,0,1659,NULL
284508,"Data Analyst",2022-08-11,NULL,NULL,0,1660,NULL
284502,"Data Scientist",2022-08-09,NULL,NULL,0,1661,NULL
284502,"Data Analyst",2022-08-09,NULL,NULL,0,1662,NULL
284501,"Data Analyst",2022-08-09,NULL,NULL,0,1663,NULL
284494,"Data Analyst",2022-08-09,NULL,NULL,0,1664,NULL
284493,"Data Scientist",2022-08-09,NULL,NULL,0,1665,NULL
284492,"Data Scientist",2022-08-09,NULL,NULL,0,1666,NULL
284492,"Data Analyst",2022-08-09,NULL,NULL,0,1667,NULL
284492,"Business Analyst",2022-08-09,NULL,NULL,0,1668,NULL
284489,"Data Scientist",2022-08-09,NULL,NULL,0,1669,NULL
284484,"Data Analyst",2022-08-08,NULL,NULL,0,1670,NULL
284482,"Business Analyst",2022-08-11,2022-12-02,113,1,1671,"91 - 365 days"
284477,"Data Analyst",2022-08-08,NULL,NULL,0,1672,NULL
284463,"Data Analyst",2022-08-11,NULL,NULL,0,1673,NULL
284457,"Data Analyst",2022-08-16,NULL,NULL,0,1674,NULL
284452,"Data Scientist",2022-09-29,NULL,NULL,0,1675,NULL
284451,"Data Analyst",2022-08-08,NULL,NULL,0,1676,NULL
284438,"Data Scientist",2022-10-12,NULL,NULL,0,1677,NULL
284438,"Data Analyst",2022-09-21,NULL,NULL,0,1678,NULL
284438,"Business Analyst",2022-09-21,NULL,NULL,0,1679,NULL
284437,"Data Scientist",2022-08-08,NULL,NULL,0,1680,NULL
284434,"Data Analyst",2022-08-09,NULL,NULL,0,1681,NULL
284432,"Data Scientist",2022-08-09,NULL,NULL,0,1682,NULL
284432,"Data Analyst",2022-08-08,NULL,NULL,0,1683,NULL
284425,"Data Analyst",2022-08-08,NULL,NULL,0,1684,NULL
284413,"Data Scientist",2022-08-08,NULL,NULL,0,1685,NULL
284413,"Data Analyst",2022-08-08,NULL,NULL,0,1686,NULL
284403,"Data Analyst",2022-08-08,NULL,NULL,0,1687,NULL
284402,"Business Analyst",2022-08-08,NULL,NULL,0,1688,NULL
284399,"Data Analyst",2022-08-08,NULL,NULL,0,1689,NULL
284397,"Data Scientist",2022-08-18,NULL,NULL,0,1690,NULL
284387,"Data Analyst",2022-08-16,NULL,NULL,0,1691,NULL
284383,"Data Analyst",2022-08-08,NULL,NULL,0,1692,NULL
284378,"Data Analyst",2022-08-08,NULL,NULL,0,1693,NULL
284374,"Data Analyst",2022-08-08,NULL,NULL,0,1694,NULL
284369,"Data Analyst",2022-08-08,NULL,NULL,0,1695,NULL
284364,"Data Scientist",2022-08-31,NULL,NULL,0,1696,NULL
284363,"Business Analyst",2022-09-01,NULL,NULL,0,1697,NULL
284360,"Data Scientist",2022-08-08,NULL,NULL,0,1698,NULL
284359,"Data Scientist",2022-08-08,NULL,NULL,0,1699,NULL
284359,"Data Analyst",2022-08-08,NULL,NULL,0,1700,NULL
284354,"Data Analyst",2022-08-08,NULL,NULL,0,1701,NULL
